,init,end,length,rana_label,quality_label,label,file_wav,file_wav_source,is_BOAFAB
2285,504.559102,505.559102,1.0,BOAFAB,C,BOAFAB_C,17_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1712,43.681943,44.681943,1.0,PHYCUV,C,PHYCUV_C,9_FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032885_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
4510,43.222108,44.222108,1.0,DENCRU,C,DENCRU_C,0_1577-D.cruzi.wav,1577-D.cruzi.wav,False
875,51.391231,52.391231,1.0,ADEMAR,C,ADEMAR_C,16_FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,False
4429,84.772537,85.772537,1.0,DENCRU,C,DENCRU_C,1_1580-D.cruzi.wav,1580-D.cruzi.wav,False
751,8.021009,9.021009,1.0,ADEMAR,C,ADEMAR_C,1_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
1154,20.640626,21.640626,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0036652_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,FNJV_0036652_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,False
4511,44.222108,45.222108,1.0,DENCRU,C,DENCRU_C,1_1577-D.cruzi.wav,1577-D.cruzi.wav,False
655,16.575646,17.575646,1.0,ADEMAR,C,ADEMAR_C,14_FNJV_0050746_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050746_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
1627,35.516867,36.516867,1.0,PHYCUV,C,PHYCUV_C,34_FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,FNJV_0032888_Physalaemus_cuvieri_Itaberai_GO_Rogerio Pereira Bastos.wav,False
87,87.985377,88.985377,1.0,BOAFAB,C,BOAFAB_C,87_FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,True
1405,96.760155,97.760155,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
3420,51.784645,52.784645,1.0,PHYCUV,C,PHYCUV_C,21_FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,False
3227,62.480401,63.480401,1.0,PHYCUV,C,PHYCUV_C,5_FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,False
2777,80.236402,81.236402,1.0,BOAFAB,C,BOAFAB_C,80_FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,True
4262,33.980509,34.980509,1.0,BOAFAB,C,BOAFAB_C,33_FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,True
3710,111.510461,112.510461,1.0,BOAFAB,C,BOAFAB_C,111_FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,FNJV_0030854_Boana_faber_Itabuna_BA_Jacques Vielliard.wav,True
1212,32.798413,33.798413,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,False
2024,227.047982,228.047982,1.0,BOAFAB,C,BOAFAB_C,29_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
2684,180.236821,181.236821,1.0,BOALEP,C,BOALEP_C,1_FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0031594_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
2282,501.559102,502.559102,1.0,BOAFAB,C,BOAFAB_C,14_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1235,76.727068,77.727068,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,False
64,64.985377,65.985377,1.0,BOAFAB,C,BOAFAB_C,64_FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,FNJV_0051350_Boana_faber_Cananeia_SP_Simone Dena.wav,True
1507,17.060336,18.060336,1.0,BOARAN,C,BOARAN_C,2_FNJV_0034120_Boana_raniceps_Aiuaba_CE_Diego Jose Santana.wav,FNJV_0034120_Boana_raniceps_Aiuaba_CE_Diego Jose Santana.wav,False
321,8.245462,9.245462,1.0,ADEMAR,C,ADEMAR_C,7_FNJV_0050762_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050762_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
3138,54.622717,55.622717,1.0,PHYCUV,C,PHYCUV_C,15_FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,False
790,47.021009,48.021009,1.0,ADEMAR,C,ADEMAR_C,40_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
651,12.575645999999999,13.575645999999999,1.0,ADEMAR,C,ADEMAR_C,10_FNJV_0050746_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050746_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
1496,41.825567,42.825567,1.0,ADEMAR,C,ADEMAR_C,11_FNJV_0034600_Adenomera_marmorata_Santo Andre_SP_Paulo Roberto Manzani.mp3,FNJV_0034600_Adenomera_marmorata_Santo Andre_SP_Paulo Roberto Manzani.mp3,False
1953,142.775389,143.775389,1.0,BOAFAB,C,BOAFAB_C,0_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3885,33.197842,34.197842,1.0,BOAFAB,C,BOAFAB_C,26_FNJV_0011772_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,FNJV_0011772_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,True
3098,13.367742,14.367742,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,False
3264,12.655489,13.655489,1.0,PHYCUV,C,PHYCUV_C,10_FNJV_0031197_Physalaemus_cuvieri_Lages_SC_Adao J. Cardoso.wav,FNJV_0031197_Physalaemus_cuvieri_Lages_SC_Adao J. Cardoso.wav,False
3488,14.83893,15.83893,1.0,BOAFAB,C,BOAFAB_C,4_FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,True
283,83.723382,84.723382,1.0,ADEMAR,C,ADEMAR_C,43_FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
3324,53.494876,54.494876,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,False
571,37.125458,38.125458,1.0,ADEMAR,C,ADEMAR_C,35_FNJV_0050750_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050750_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
187,51.211422,52.211422,1.0,ADEMAR,C,ADEMAR_C,50_FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,False
4002,102.838597,103.838597,1.0,BOAFAB,C,BOAFAB_C,101_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
2289,508.559102,509.559102,1.0,BOAFAB,C,BOAFAB_C,21_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3896,40.905344,41.905344,1.0,BOAFAB,C,BOAFAB_C,9_FNJV_0011771_Boana_faber_Tijucas do Sul_PR_Luiz dos Anjos.wav,FNJV_0011771_Boana_faber_Tijucas do Sul_PR_Luiz dos Anjos.wav,True
2567,28.76074,29.76074,1.0,ADEMAR,C,ADEMAR_C,23_FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
2707,10.236402,11.236402,1.0,BOAFAB,C,BOAFAB_C,10_FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,True
3497,23.838929999999998,24.838929999999998,1.0,BOAFAB,C,BOAFAB_C,13_FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,FNJV_0030861_Boana_faber_Campinas_SP_Celio Fernando Baptista Haddad.wav,True
4128,228.838597,229.838597,1.0,BOAFAB,C,BOAFAB_C,227_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
3832,4.282256,5.282256,1.0,BOAFAB,C,BOAFAB_C,2_FNJV_0011774_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,FNJV_0011774_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,True
2081,284.047982,285.047982,1.0,BOAFAB,C,BOAFAB_C,86_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
715,26.385674,27.385674,1.0,ADEMAR,C,ADEMAR_C,24_FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
3811,61.835317,62.835317,1.0,SCIFUS,C,SCIFUS_C,2_FNJV_0013034_Scinax_fuscomarginatus_Itirapina_SP_Luis Felipe Toledo.wav,FNJV_0013034_Scinax_fuscomarginatus_Itirapina_SP_Luis Felipe Toledo.wav,False
1444,141.431403,142.431403,1.0,PHYCUV,C,PHYCUV_C,28_FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036390_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
394,32.117329,33.117329,1.0,ADEMAR,C,ADEMAR_C,30_FNJV_0050758_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050758_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
694,5.385674,6.385674,1.0,ADEMAR,C,ADEMAR_C,3_FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050743_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
584,5.237455000000001,6.237455000000001,1.0,ADEMAR,C,ADEMAR_C,3_FNJV_0050747_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050747_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
1238,79.727068,80.727068,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,False
4390,121.125293,122.125293,1.0,DENCRU,C,DENCRU_C,1_1583-D.cruzi.wav,1583-D.cruzi.wav,False
386,24.117328999999998,25.117328999999998,1.0,ADEMAR,C,ADEMAR_C,22_FNJV_0050758_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050758_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
1841,32.093841999999995,33.093841999999995,1.0,PHYCUV,C,PHYCUV_C,7_FNJV_0032718_Physalaemus_cuvieri_Silvania_GO_Rogerio Pereira Bastos.wav,FNJV_0032718_Physalaemus_cuvieri_Silvania_GO_Rogerio Pereira Bastos.wav,False
242,42.723382,43.723382,1.0,ADEMAR,C,ADEMAR_C,2_FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050766_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
783,40.021009,41.021009,1.0,ADEMAR,C,ADEMAR_C,33_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
2703,6.236402,7.236402,1.0,BOAFAB,C,BOAFAB_C,6_FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,True
3986,86.838597,87.838597,1.0,BOAFAB,C,BOAFAB_C,85_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
1376,150.063541,151.063541,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
582,3.237455,4.237455000000001,1.0000000000000004,ADEMAR,C,ADEMAR_C,1_FNJV_0050747_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050747_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
609,30.237455,31.237455,1.0,ADEMAR,C,ADEMAR_C,28_FNJV_0050747_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050747_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
3149,65.622717,66.622717,1.0,PHYCUV,C,PHYCUV_C,26_FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,False
2533,18.251619,19.251619,1.0,BOAALM,C,BOAALM_C,0_FNJV_0031817_Boana_albomarginata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031817_Boana_albomarginata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
3250,94.241144,95.241144,1.0,PHYCUV,C,PHYCUV_C,5_FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,FNJV_0031198_Physalaemus_cuvieri_Taquara_RS_Adao J. Cardoso.wav,False
1276,2.188567,3.188567,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,FNJV_0036391_Physalaemus_cuvieri_Guaramiranga_CE_Caio Brito.wav,False
1754,41.995472,42.995472,1.0,PHYCUV,C,PHYCUV_C,22_FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032855_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
1468,11.293179,12.293179,1.0,ADEMAR,C,ADEMAR_C,10_FNJV_0034600_Adenomera_marmorata_Santo Andre_SP_Paulo Roberto Manzani.mp3,FNJV_0034600_Adenomera_marmorata_Santo Andre_SP_Paulo Roberto Manzani.mp3,False
3462,109.659813,110.659813,1.0,PHYCUV,C,PHYCUV_C,5_FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,FNJV_0031193_Physalaemus_cuvieri_Cabreuva_SP_Gilda V. Andrade.wav,False
2718,21.236402,22.236402,1.0,BOAFAB,C,BOAFAB_C,21_FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,True
3301,18.808199000000002,19.808199000000002,1.0,PHYCUV,C,PHYCUV_C,16_FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,False
925,16.751564,17.751564,1.0,BOAALM,C,BOAALM_C,0_FNJV_0043934_Boana_albomarginata_Ilha de Itacuruca_SP_Guilherme Augusto-Alves.wav,FNJV_0043934_Boana_albomarginata_Ilha de Itacuruca_SP_Guilherme Augusto-Alves.wav,False
826,99.191844,100.191844,1.0,ADEMAR,C,ADEMAR_C,14_FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,FNJV_0050739_Adenomera_marmorata_Mogi das Cruzes_SP_Carla S. Cassini.wav,False
1579,41.407758,42.407758,1.0,PHYCUV,C,PHYCUV_C,7_FNJV_0032896_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,FNJV_0032896_Physalaemus_cuvieri_Piracanjuba_GO_Rogerio Pereira Bastos.wav,False
2090,293.047982,294.047982,1.0,BOAFAB,C,BOAFAB_C,95_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1531,126.300706,127.300706,1.0,BOARAN,C,BOARAN_C,0_FNJV_0034120_Boana_raniceps_Aiuaba_CE_Diego Jose Santana.wav,FNJV_0034120_Boana_raniceps_Aiuaba_CE_Diego Jose Santana.wav,False
3892,36.905344,37.905344,1.0,BOAFAB,C,BOAFAB_C,5_FNJV_0011771_Boana_faber_Tijucas do Sul_PR_Luiz dos Anjos.wav,FNJV_0011771_Boana_faber_Tijucas do Sul_PR_Luiz dos Anjos.wav,True
4183,16.911248,17.911248,1.0,ADEMAR,C,ADEMAR_C,16_FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,FNJV_0011238_Adenomera_marmorata_Ubatuba_SP_Adao Jose Cardoso.wav,False
669,30.575646,31.575646,1.0,ADEMAR,C,ADEMAR_C,28_FNJV_0050746_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,FNJV_0050746_Adenomera_marmorata_Paranapiacaba_SP_Pedro P. G. Taucce.wav,False
1211,31.798413,32.798413,0.9999999999999964,PHYCUV,C,PHYCUV_C,2_FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,False
3780,31.759708,32.759708,1.0000000000000036,BOALEP,C,BOALEP_C,10_FNJV_0030737_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0030737_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
2096,299.047982,300.047982,1.0,BOAFAB,C,BOAFAB_C,101_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
3118,33.367742,34.367742,1.0,PHYCUV,C,PHYCUV_C,23_FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,False
362,49.245462,50.245462,1.0,ADEMAR,C,ADEMAR_C,48_FNJV_0050762_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,FNJV_0050762_Adenomera_marmorata_PARNA do Itatiaia_RJ_Pedro P. G. Taucce.wav,False
3924,24.838597,25.838597,1.0,BOAFAB,C,BOAFAB_C,23_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
2728,31.236402,32.236402,1.0,BOAFAB,C,BOAFAB_C,31_FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,FNJV_0031503_Boana_faber_Obera_Not specified_Adao Jose Cardoso.wav,True
1911,90.939679,91.939679,1.0,BOAFAB,C,BOAFAB_C,14_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
1261,113.808161,114.808161,1.0,PHYCUV,C,PHYCUV_C,2_FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,FNJV_0036633_Physalaemus_cuvieri_Alto Caparao_MG_Carlos Henrique Luz Nunes Almeida.wav,False
2596,7.151262,8.151262,0.9999999999999991,PHYCUV,C,PHYCUV_C,0_FNJV_0031773_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031773_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
2449,0.810698,1.810698,0.9999999999999999,PHYCUV,C,PHYCUV_C,0_FNJV_0031872_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031872_Physalaemus_cuvieri_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
1187,113.055192,114.055192,1.0,PHYCUV,C,PHYCUV_C,1_FNJV_0036652_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,FNJV_0036652_Physalaemus_cuvieri_Alto Caparao_MG_Camila Zornosa-Torres.wav,False
4527,123.124894,124.124894,1.0,DENCRU,C,DENCRU_C,1_1577-D.cruzi.wav,1577-D.cruzi.wav,False
3872,20.197842,21.197842,1.0,BOAFAB,C,BOAFAB_C,13_FNJV_0011772_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,FNJV_0011772_Boana_faber_Jundiai_SP_Celio Fernando Baptista Haddad.wav,True
3157,3.570706,4.5707059999999995,0.9999999999999996,PHYCUV,C,PHYCUV_C,1_FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,FNJV_0031201_Physalaemus_cuvieri_Pocos de Caldas_MG_Adao J. Cardoso.wav,False
3095,10.367742,11.367742,1.0,PHYCUV,C,PHYCUV_C,0_FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,FNJV_0031203_Physalaemus_cuvieri_Campinas_SP_Adao J. Cardoso.wav,False
3772,23.759708,24.759708,1.0,BOALEP,C,BOALEP_C,2_FNJV_0030737_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,FNJV_0030737_Boana_leptolineata_Lages_SC_Adao Jose Cardoso.wav,False
2896,98.51574,99.51574,1.0,PHYCUV,C,PHYCUV_C,3_FNJV_0031229_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,FNJV_0031229_Physalaemus_cuvieri_Monte Verde_MG_M. Gridi- Papp.wav,False
3360,94.38945799999999,95.38945799999999,1.0,PHYCUV,C,PHYCUV_C,31_FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,False
4021,121.838597,122.838597,1.0,BOAFAB,C,BOAFAB_C,120_FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,FNJV_0011769_Boana_faber_Cabreuva_SP_Gilda Vasconcellos de Andrade.wav,True
3312,34.045388,35.045388,1.0,PHYCUV,C,PHYCUV_C,5_FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,FNJV_0031195_Physalaemus_cuvieri_Jundiai_SP_Celio F. B. Haddad.wav,False
4372,73.026395,74.026395,1.0,DENCRU,C,DENCRU_C,2_1583-D.cruzi.wav,1583-D.cruzi.wav,False
4238,9.980509,10.980509,1.0,BOAFAB,C,BOAFAB_C,9_FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,FNJV_0011067_Boana_faber_Campinas_SP_Marcio R. Martins.wav,True
2103,308.191316,309.191316,1.0,BOAFAB,C,BOAFAB_C,4_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
866,42.391231,43.391231,1.0,ADEMAR,C,ADEMAR_C,7_FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,FNJV_0050733_Adenomera_marmorata_Paranapiacaba_SP_Ariovaldo A. Giaretta.wav,False
172,36.211422,37.211422,1.0,ADEMAR,C,ADEMAR_C,35_FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,FNJV_0050784_Adenomera_marmorata_PARNA da Tijuca_RJ_Carla S. Cassini.wav,False
2561,22.76074,23.76074,1.0,ADEMAR,C,ADEMAR_C,17_FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,FNJV_0031814_Adenomera_marmorata_Santo Andre_SP_Werner Carlos Augusto Bokermann.wav,False
1972,165.230338,166.230338,1.0,BOAFAB,C,BOAFAB_C,12_FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,FNJV_0032140_Boana_faber_Rio de Janeiro_RJ_Bertha Lutz.wav,True
